ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,chinese_holiday,chinese_holiday_lower,chinese_holiday_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-10,60457.39861401225,6399.4588851576655,125871.44110290789,60457.39861401225,60457.39861401225,5826.524824189783,5826.524824189783,5826.524824189783,0.0,0.0,0.0,0.0,0.0,0.0,19866.970149680175,19866.970149680175,19866.970149680175,10212.680206028213,10212.680206028213,10212.680206028213,-1411.0051757903102,-1411.0051757903102,-1411.0051757903102,-22842.12035572829,-22842.12035572829,-22842.12035572829,0.0,0.0,0.0,66283.92343820204
2018-09-11,60519.75531723673,8807.770351051615,130796.90586181032,60519.75531723673,60519.75531723673,9983.238591996886,9983.238591996886,9983.238591996886,0.0,0.0,0.0,0.0,0.0,0.0,18993.44614151395,18993.44614151395,18993.44614151395,5190.253811906825,5190.253811906825,5190.253811906825,1320.3942868627344,1320.3942868627344,1320.3942868627344,-15520.855648286606,-15520.855648286606,-15520.855648286606,0.0,0.0,0.0,70502.99390923361
2018-09-12,60582.11202046122,-2496.2512638203625,120954.35651473465,60582.11202046122,60582.11202046122,-1251.4864665015587,-1251.4864665015587,-1251.4864665015587,0.0,0.0,0.0,0.0,0.0,0.0,6819.4598701312325,6819.4598701312325,6819.4598701312325,-718.669037312812,-718.669037312812,-718.669037312812,-425.81732501889496,-425.81732501889496,-425.81732501889496,-6926.459974301083,-6926.459974301083,-6926.459974301083,0.0,0.0,0.0,59330.62555395967
2018-09-13,60644.46872368571,-7433.990184850871,107641.77165241333,60644.46872368571,60644.46872368571,-8929.869508593298,-8929.869508593298,-8929.869508593298,0.0,0.0,0.0,0.0,0.0,0.0,-6883.2653146640205,-6883.2653146640205,-6883.2653146640205,-7057.772493761468,-7057.772493761468,-7057.772493761468,2813.270488252941,2813.270488252941,2813.270488252941,2197.89781157926,2197.89781157926,2197.89781157926,0.0,0.0,0.0,51714.599215092414
2018-09-14,60706.8254269102,-15156.049121231112,101970.83536460981,60706.8254269102,60706.8254269102,-16963.800444736396,-16963.800444736396,-16963.800444736396,0.0,0.0,0.0,0.0,0.0,0.0,-10314.01712522711,-10314.01712522711,-10314.01712522711,-13301.185415759459,-13301.185415759459,-13301.185415759459,-4388.56916452843,-4388.56916452843,-4388.56916452843,11039.971260778593,11039.971260778593,11039.971260778593,0.0,0.0,0.0,43743.02498217381
2018-09-15,60769.182130134686,-7245.6001138545535,110017.0480416672,60769.182130134686,60769.182130134686,-7991.569664959753,-7991.569664959753,-7991.569664959753,0.0,0.0,0.0,0.0,0.0,0.0,-5546.71773921349,-5546.71773921349,-5546.71773921349,-18894.412849416865,-18894.412849416865,-18894.412849416865,-2351.131808483716,-2351.131808483716,-2351.131808483716,18800.69273215431,18800.69273215431,18800.69273215431,0.0,0.0,0.0,52777.612465174934
2018-09-16,60831.538833359176,-4167.6610131100115,118687.03142752065,60831.538833359176,60831.538833359176,-4054.8313716884045,-4054.8313716884045,-4054.8313716884045,0.0,0.0,0.0,0.0,0.0,0.0,-2549.616390543231,-2549.616390543231,-2549.616390543231,-23303.95273649242,-23303.95273649242,-23303.95273649242,-2977.4654660664883,-2977.4654660664883,-2977.4654660664883,24776.20322141372,24776.20322141372,24776.20322141372,0.0,0.0,0.0,56776.70746167077
2018-09-17,60893.89553658367,1965.8312366249982,113862.32599492105,60893.89553658367,60893.89553658367,-3889.4759502766105,-3889.4759502766105,-3889.4759502766105,0.0,0.0,0.0,0.0,0.0,0.0,-4837.4574944864535,-4837.4574944864535,-4837.4574944864535,-26071.650511082375,-26071.650511082375,-26071.650511082375,-1411.005175791044,-1411.005175791044,-1411.005175791044,28430.63723108325,28430.63723108325,28430.63723108325,0.0,0.0,0.0,57004.419586307056
2018-09-18,60956.25223980816,-1541.9037382358908,114135.82825002052,60956.25223980816,60956.25223980816,-5097.805218524698,-5097.805218524698,-5097.805218524698,0.0,0.0,0.0,0.0,0.0,0.0,-9001.502238945175,-9001.502238945175,-9001.502238945175,-26868.286842235604,-26868.286842235604,-26868.286842235604,1320.3942868542022,1320.3942868542022,1320.3942868542022,29451.58957580188,29451.58957580188,29451.58957580188,0.0,0.0,0.0,55858.44702128346
2018-09-19,61018.60894303263,-7815.0147537200555,112231.92773491291,61018.60894303263,61018.60894303263,-10405.226878203517,-10405.226878203517,-10405.226878203517,0.0,0.0,0.0,0.0,0.0,0.0,-12221.597569673677,-12221.597569673677,-12221.597569673677,-25539.87742758581,-25539.87742758581,-25539.87742758581,-425.8173249976201,-425.8173249976201,-425.8173249976201,27782.06544405359,27782.06544405359,27782.06544405359,0.0,0.0,0.0,50613.382064829115
2018-09-20,61080.96564625714,-9486.749282996894,114471.44121414628,61080.96564625714,61080.96564625714,-9362.55935039668,-9362.55935039668,-9362.55935039668,0.0,0.0,0.0,0.0,0.0,0.0,-13661.16694950241,-13661.16694950241,-13661.16694950241,-22139.97212752887,-22139.97212752887,-22139.97212752887,2813.270488251295,2813.270488251295,2813.270488251295,23625.309238383295,23625.309238383295,23625.309238383295,0.0,0.0,0.0,51718.406295860455
2018-09-21,61143.32234948163,-12483.200839958594,101636.80860064483,61143.32234948163,61143.32234948163,-16713.527522275763,-16713.527522275763,-16713.527522275763,0.0,0.0,0.0,0.0,0.0,0.0,-12804.836657211616,-12804.836657211616,-12804.836657211616,-16942.048924430914,-16942.048924430914,-16942.048924430914,-4388.569164521826,-4388.569164521826,-4388.569164521826,17421.92722388858,17421.92722388858,17421.92722388858,0.0,0.0,0.0,44429.794827205864
2018-09-22,61205.67905270612,-10840.35494883398,112842.03856120395,61205.67905270612,61205.67905270612,-13342.330662538305,-13342.330662538305,-13342.330662538305,0.0,0.0,0.0,0.0,0.0,0.0,-10365.088780593609,-10365.088780593609,-10365.088780593609,-10427.928322731703,-10427.928322731703,-10427.928322731703,-2351.131808475417,-2351.131808475417,-2351.131808475417,9801.818249262416,9801.818249262416,9801.818249262416,0.0,0.0,0.0,47863.34839016781
2018-09-23,61268.0357559306,-10902.684668059948,110572.77354673985,61268.0357559306,61268.0357559306,-12486.685416711096,-12486.685416711096,-12486.685416711096,0.0,0.0,0.0,0.0,0.0,0.0,-7774.634508414388,-7774.634508414388,-7774.634508414388,-3250.834675943727,-3250.834675943727,-3250.834675943727,-2977.4654660670417,-2977.4654660670417,-2977.4654660670417,1516.2492337140602,1516.2492337140602,1516.2492337140602,0.0,0.0,0.0,48781.350339219505
2018-09-24,61330.39245915509,-5685.567319673168,110862.95804211221,61330.39245915509,61330.39245915509,-9359.723969740971,-9359.723969740971,-9359.723969740971,0.0,0.0,0.0,0.0,0.0,0.0,-5131.363874232001,-5131.363874232001,-5131.363874232001,3825.013185306878,3825.013185306878,3825.013185306878,-1411.0051757709455,-1411.0051757709455,-1411.0051757709455,-6642.368105044909,-6642.368105044909,-6642.368105044909,0.0,0.0,0.0,51970.66848941412
2018-09-25,61392.74916237958,-4117.734069222108,114210.52008662297,61392.74916237958,61392.74916237958,-5100.70813888858,-5100.70813888858,-5100.70813888858,0.0,0.0,0.0,0.0,0.0,0.0,-2500.0504785127196,-2500.0504785127196,-2500.0504785127196,10003.0306667737,10003.0306667737,10003.0306667737,1320.394286853597,1320.394286853597,1320.394286853597,-13924.082614003153,-13924.082614003153,-13924.082614003153,0.0,0.0,0.0,56292.041023491
2018-09-26,61455.105865604055,185.11908622660806,116671.26564338672,61455.105865604055,61455.105865604055,-6769.308236048745,-6769.308236048745,-6769.308236048745,0.0,0.0,0.0,0.0,0.0,0.0,-1187.246396072575,-1187.246396072575,-1187.246396072575,14542.88714289304,14542.88714289304,14542.88714289304,-425.8173250092404,-425.8173250092404,-425.8173250092404,-19699.13165785997,-19699.13165785997,-19699.13165785997,0.0,0.0,0.0,54685.79762955531
2018-09-27,61517.462568828545,-1026.5973842436122,114404.84911034886,61517.462568828545,61517.462568828545,-4646.410632827205,-4646.410632827205,-4646.410632827205,0.0,0.0,0.0,0.0,0.0,0.0,-787.2279734910154,-787.2279734910154,-787.2279734910154,16848.793399426388,16848.793399426388,16848.793399426388,2813.27048824262,2813.27048824262,2813.27048824262,-23521.24654700521,-23521.24654700521,-23521.24654700521,0.0,0.0,0.0,56871.05193600134
2018-09-28,61579.819272053035,-7313.747234198063,107194.75012444159,61579.819272053035,61579.819272053035,-12013.092295013364,-12013.092295013364,-12013.092295013364,0.0,0.0,0.0,0.0,0.0,0.0,998.8417375169414,998.8417375169414,998.8417375169414,16546.31405739589,16546.31405739589,16546.31405739589,-4388.569164532562,-4388.569164532562,-4388.569164532562,-25169.678925393637,-25169.678925393637,-25169.678925393637,0.0,0.0,0.0,49566.72697703967
2018-09-29,61642.175975277525,-2688.7064599311584,107062.49126503973,61642.175975277525,61642.175975277525,-10429.245106402437,-10429.245106402437,-10429.245106402437,0.0,0.0,0.0,0.0,0.0,0.0,3050.1996696016186,3050.1996696016186,3050.1996696016186,13537.245033714064,13537.245033714064,13537.245033714064,-2351.1318084733603,-2351.1318084733603,-2351.1318084733603,-24665.55800124476,-24665.55800124476,-24665.55800124476,0.0,0.0,0.0,51212.93086887509
2018-09-30,61704.532678502015,-13278.112289327453,105338.70116430213,61704.532678502015,61704.532678502015,-15846.574259620698,-15846.574259620698,-15846.574259620698,0.0,0.0,0.0,0.0,0.0,0.0,1367.74366417242,1367.74366417242,1367.74366417242,8024.2932176492395,8024.2932176492395,8024.2932176492395,-2977.46546609504,-2977.46546609504,-2977.46546609504,-22261.145675347318,-22261.145675347318,-22261.145675347318,0.0,0.0,0.0,45857.95841888132
2018-10-01,61766.88938172651,-19276.47450619658,97657.87791000163,61766.88938172651,61766.88938172651,-22168.334314629286,-22168.334314629286,-22168.334314629286,0.0,0.0,0.0,0.0,0.0,0.0,-2854.4578211358235,-2854.4578211358235,-2854.4578211358235,500.7891090706145,500.7891090706145,500.7891090706145,-1411.005175771845,-1411.005175771845,-1411.005175771845,-18403.660426792223,-18403.660426792223,-18403.660426792223,0.0,0.0,0.0,39598.55506709723
2018-10-02,61829.246084951,-22164.354738275793,97905.97405435606,61829.246084951,61829.246084951,-24106.15869539797,-24106.15869539797,-24106.15869539797,0.0,0.0,0.0,0.0,0.0,0.0,-3453.348562620783,-3453.348562620783,-3453.348562620783,-8294.97413495111,-8294.97413495111,-8294.97413495111,1320.3942868579204,1320.3942868579204,1320.3942868579204,-13678.23028468398,-13678.23028468398,-13678.23028468398,0.0,0.0,0.0,37723.08738955303
2018-10-03,61891.60278817549,-22937.003569324504,96590.3020320248,61891.60278817549,61891.60278817549,-26141.20674170521,-26141.20674170521,-26141.20674170521,0.0,0.0,0.0,0.0,0.0,0.0,478.01712045113226,478.01712045113226,478.01712045113226,-17456.531661512578,-17456.531661512578,-17456.531661512578,-425.8173250050207,-425.8173250050207,-425.8173250050207,-8736.874875638734,-8736.874875638734,-8736.874875638734,0.0,0.0,0.0,35750.39604647028
2018-10-04,61953.95949139997,-21347.042228894443,97421.21342739947,61953.95949139997,61953.95949139997,-23866.47679925737,-23866.47679925737,-23866.47679925737,0.0,0.0,0.0,0.0,0.0,0.0,3550.8293461294247,3550.8293461294247,3550.8293461294247,-26008.64080587061,-26008.64080587061,-26008.64080587061,2813.2704882480107,2813.2704882480107,2813.2704882480107,-4221.935827764195,-4221.935827764195,-4221.935827764195,0.0,0.0,0.0,38087.4826921426
2018-10-05,62016.31619462446,-29687.583348146396,88686.40059919422,62016.31619462446,62016.31619462446,-33633.56250968787,-33633.56250968787,-33633.56250968787,0.0,0.0,0.0,0.0,0.0,0.0,4465.370028136785,4465.370028136785,4465.370028136785,-33017.4634788429,-33017.4634788429,-33017.4634788429,-4388.569164520912,-4388.569164520912,-4388.569164520912,-692.8998944608345,-692.8998944608345,-692.8998944608345,0.0,0.0,0.0,28382.753684936586
2018-10-06,62078.67289784895,-27261.963782527044,91361.66135367432,62078.67289784895,62078.67289784895,-31406.7063907105,-31406.7063907105,-31406.7063907105,0.0,0.0,0.0,0.0,0.0,0.0,7207.398386871309,7207.398386871309,7207.398386871309,-37697.93957255422,-37697.93957255422,-37697.93957255422,-2351.131808466974,-2351.131808466974,-2351.131808466974,1434.9666034393827,1434.9666034393827,1434.9666034393827,0.0,0.0,0.0,30671.966507138448
2018-10-07,62141.02960107344,-23213.789462689827,91569.80835810953,62141.02960107344,62141.02960107344,-29171.349130043065,-29171.349130043065,-29171.349130043065,0.0,0.0,0.0,0.0,0.0,0.0,11377.63378860436,11377.63378860436,11377.63378860436,-39504.78026994652,-39504.78026994652,-39504.78026994652,-2977.4654660567903,-2977.4654660567903,-2977.4654660567903,1933.2628173558699,1933.2628173558699,1933.2628173558699,0.0,0.0,0.0,32969.68047103037
2018-10-08,62203.38630429792,-28059.074507472764,89476.92716984982,62203.38630429792,62203.38630429792,-26113.742577444795,-26113.742577444795,-26113.742577444795,0.0,0.0,0.0,0.0,0.0,0.0,12712.879418985915,12712.879418985915,12712.879418985915,-38195.39540480085,-38195.39540480085,-38195.39540480085,-1411.0051757617493,-1411.0051757617493,-1411.0051757617493,779.7785841319044,779.7785841319044,779.7785841319044,0.0,0.0,0.0,36089.64372685313
2018-10-09,62265.74300752241,-20607.70145897792,97997.91559558896,62265.74300752241,62265.74300752241,-21316.36313026195,-21316.36313026195,-21316.36313026195,0.0,0.0,0.0,0.0,0.0,0.0,13067.101096620469,13067.101096620469,13067.101096620469,-33856.59201458808,-33856.59201458808,-33856.59201458808,1320.3942868860122,1320.3942868860122,1320.3942868860122,-1847.2664991803551,-1847.2664991803551,-1847.2664991803551,0.0,0.0,0.0,40949.379877260464
2018-10-10,62328.099710746916,-11308.834219258863,104901.65953457144,62328.099710746916,62328.099710746916,-15605.991301512027,-15605.991301512027,-15605.991301512027,0.0,0.0,0.0,0.0,0.0,0.0,17310.2216036898,17310.2216036898,17310.2216036898,-26891.576416440126,-26891.576416440126,-26891.576416440126,-425.81732500362693,-425.81732500362693,-425.81732500362693,-5598.819163758074,-5598.819163758074,-5598.819163758074,0.0,0.0,0.0,46722.10840923489
2018-10-11,62390.456413971406,-4860.899905597198,112551.58216653459,62390.456413971406,62390.456413971406,-4315.8888302480555,-4315.8888302480555,-4315.8888302480555,0.0,0.0,0.0,0.0,0.0,0.0,20844.185774579786,20844.185774579786,20844.185774579786,-17969.01385786529,-17969.01385786529,-17969.01385786529,2813.2704882521707,2813.2704882521707,2813.2704882521707,-10004.331235214724,-10004.331235214724,-10004.331235214724,0.0,0.0,0.0,58074.56758372335
2018-10-12,62452.81311719588,-6346.975811152603,111323.11454142231,62452.81311719588,62452.81311719588,-12847.871736718398,-12847.871736718398,-12847.871736718398,0.0,0.0,0.0,0.0,0.0,0.0,14016.034188882459,14016.034188882459,14016.034188882459,-7940.915323907101,-7940.915323907101,-7940.915323907101,-4388.569164528556,-4388.569164528556,-4388.569164528556,-14534.421437165194,-14534.421437165194,-14534.421437165194,0.0,0.0,0.0,49604.94138047748
2018-10-13,62515.16982042037,-16814.737951362215,99640.37682821965,62515.16982042037,62515.16982042037,-19558.10193906493,-19558.10193906493,-19558.10193906493,0.0,0.0,0.0,0.0,0.0,0.0,-797.8469720561604,-797.8469720561604,-797.8469720561604,2259.781441983249,2259.781441983249,2259.781441983249,-2351.131808471691,-2351.131808471691,-2351.131808471691,-18668.904600520338,-18668.904600520338,-18668.904600520338,0.0,0.0,0.0,42957.06788135544
2018-10-14,62577.52652364486,-19966.52806020939,96300.01643368872,62577.52652364486,62577.52652364486,-23333.979101840232,-23333.979101840232,-23333.979101840232,0.0,0.0,0.0,0.0,0.0,0.0,-10123.318710816133,-10123.318710816133,-10123.318710816133,11728.474919630264,11728.474919630264,11728.474919630264,-2977.465466074515,-2977.465466074515,-2977.465466074515,-21961.669844579857,-21961.669844579857,-21961.669844579857,0.0,0.0,0.0,39243.54742180463
2018-10-15,62639.883226869344,-10937.603350337442,105249.45627272407,62639.883226869344,62639.883226869344,-14127.129684192232,-14127.129684192232,-14127.129684192232,0.0,0.0,0.0,0.0,0.0,0.0,-8312.58173433857,-8312.58173433857,-8312.58173433857,19690.822305501726,19690.822305501726,19690.822305501726,-1411.005175776092,-1411.005175776092,-1411.005175776092,-24094.365079579296,-24094.365079579296,-24094.365079579296,0.0,0.0,0.0,48512.753542677114
2018-10-16,62702.239930093834,673.2007969021668,122928.68214546437,62702.239930093834,62702.239930093834,-1372.462169237496,-1372.462169237496,-1372.462169237496,0.0,0.0,0.0,0.0,0.0,0.0,-3364.939968736814,-3364.939968736814,-3364.939968736814,25584.383842650564,25584.383842650564,25584.383842650564,1320.3942868437405,1320.3942868437405,1320.3942868437405,-24912.300329994974,-24912.300329994974,-24912.300329994974,0.0,0.0,0.0,61329.77776085634
2018-10-17,62764.596633318324,1918.4187653661224,121548.8205774615,62764.596633318324,62764.596633318324,1064.1782772299005,1064.1782772299005,1064.1782772299005,0.0,0.0,0.0,0.0,0.0,0.0,-3181.8424157272852,-3181.8424157272852,-3181.8424157272852,29110.077866823518,29110.077866823518,29110.077866823518,-425.8173250044499,-425.8173250044499,-425.8173250044499,-24438.239848861882,-24438.239848861882,-24438.239848861882,0.0,0.0,0.0,63828.77491054822
2018-10-18,62826.953336542814,3058.6307459484447,123103.86416558412,62826.953336542814,62826.953336542814,3266.5574354348014,3266.5574354348014,3266.5574354348014,0.0,0.0,0.0,0.0,0.0,0.0,-6932.066907188372,-6932.066907188372,-6932.066907188372,30247.892660485984,30247.892660485984,30247.892660485984,2813.27048824309,2813.27048824309,2813.27048824309,-22862.538806105902,-22862.538806105902,-22862.538806105902,0.0,0.0,0.0,66093.51077197761
2018-10-19,62889.3100397673,824.6061962262135,114411.10649693641,62889.3100397673,62889.3100397673,-6461.076127981868,-6461.076127981868,-6461.076127981868,0.0,0.0,0.0,0.0,0.0,0.0,-10797.798936382675,-10797.798936382675,-10797.798936382675,29236.348062077755,29236.348062077755,29236.348062077755,-4388.569164541171,-4388.569164541171,-4388.569164541171,-20511.056089135785,-20511.056089135785,-20511.056089135785,0.0,0.0,0.0,56428.23391178543
2018-10-20,62951.666742991794,-1867.4825290113088,114219.66743404395,62951.666742991794,62951.666742991794,-6831.68831739873,-6831.68831739873,-6831.68831739873,0.0,0.0,0.0,0.0,0.0,0.0,-13205.678299501891,-13205.678299501891,-13205.678299501891,26520.199764940317,26520.199764940317,26520.199764940317,-2351.1318084904497,-2351.1318084904497,-2351.1318084904497,-17795.077974346706,-17795.077974346706,-17795.077974346706,0.0,0.0,0.0,56119.978425593064
2018-10-21,63014.023446216284,-4613.824274799698,111972.05281464977,63014.023446216284,63014.023446216284,-8970.299118625271,-8970.299118625271,-8970.299118625271,0.0,0.0,0.0,0.0,0.0,0.0,-13518.169729827208,-13518.169729827208,-13518.169729827208,22675.111044847275,22675.111044847275,22675.111044847275,-2977.465466054912,-2977.465466054912,-2977.465466054912,-15149.774967590422,-15149.774967590422,-15149.774967590422,0.0,0.0,0.0,54043.724327591015
2018-10-22,63076.38014944077,-6098.963919087559,113370.96650879952,63076.38014944077,63076.38014944077,-7737.67139484554,-7737.67139484554,-7737.67139484554,0.0,0.0,0.0,0.0,0.0,0.0,-11678.344766935725,-11678.344766935725,-11678.344766935725,18320.88202929535,18320.88202929535,18320.88202929535,-1411.0051757661627,-1411.0051757661627,-1411.0051757661627,-12969.203481438994,-12969.203481438994,-12969.203481438994,0.0,0.0,0.0,55338.70875459522
2018-10-23,63138.736846724314,-5186.643032233234,117823.4755395034,63138.736846724314,63138.736846724314,-5236.233908548061,-5236.233908548061,-5236.233908548061,0.0,0.0,0.0,0.0,0.0,0.0,-9046.199346491358,-9046.199346491358,-9046.199346491358,14035.938818993656,14035.938818993656,14035.938818993656,1320.3942868598347,1320.3942868598347,1320.3942868598347,-11546.367667910188,-11546.367667910188,-11546.367667910188,0.0,0.0,0.0,57902.50293817625
2018-10-24,63201.09354400785,-4426.233020408527,113224.2393089864,63201.09354400785,63201.09354400785,-7658.264626161777,-7658.264626161777,-7658.264626161777,0.0,0.0,0.0,0.0,0.0,0.0,-6491.166092245451,-6491.166092245451,-6491.166092245451,10285.02403783009,10285.02403783009,10285.02403783009,-425.817325007042,-425.817325007042,-425.817325007042,-11026.305246739374,-11026.305246739374,-11026.305246739374,0.0,0.0,0.0,55542.82891784607
2018-10-25,63263.45024129137,-543.8355284901382,115493.8227463796,63263.45024129137,63263.45024129137,-4936.566897191236,-4936.566897191236,-4936.566897191236,0.0,0.0,0.0,0.0,0.0,0.0,-3740.7830970265964,-3740.7830970265964,-3740.7830970265964,7369.558160844551,7369.558160844551,7369.558160844551,2813.2704882501494,2813.2704882501494,2813.2704882501494,-11378.612449259339,-11378.612449259339,-11378.612449259339,0.0,0.0,0.0,58326.88334410013
2018-10-26,63325.80693857492,-8988.54963733547,108874.93667752152,63325.80693857492,63325.80693857492,-12998.40421905678,-12998.40421905678,-12998.40421905678,0.0,0.0,0.0,0.0,0.0,0.0,-1622.749524903072,-1622.749524903072,-1622.749524903072,5406.370972043995,5406.370972043995,5406.370972043995,-4388.569164532609,-4388.569164532609,-4388.569164532609,-12393.456501665094,-12393.456501665094,-12393.456501665094,0.0,0.0,0.0,50327.40271951814
2018-10-27,63388.16363585845,-10168.058324028425,112429.83696783785,63388.16363585845,63388.16363585845,-12745.063556567726,-12745.063556567726,-12745.063556567726,0.0,0.0,0.0,0.0,0.0,0.0,-1027.7458534116179,-1027.7458534116179,-1027.7458534116179,4336.0336250573355,4336.0336250573355,4336.0336250573355,-2351.1318084753766,-2351.1318084753766,-2351.1318084753766,-13702.21951973806,-13702.21951973806,-13702.21951973806,0.0,0.0,0.0,50643.10007929073
2018-10-28,63450.520333141976,-10624.507746284891,112513.3971046419,63450.520333141976,63450.520333141976,-13971.901848811096,-13971.901848811096,-13971.901848811096,0.0,0.0,0.0,0.0,0.0,0.0,-131.15643412740866,-131.15643412740866,-131.15643412740866,3957.5435987062065,3957.5435987062065,3957.5435987062065,-2977.465466048601,-2977.465466048601,-2977.465466048601,-14820.823547341299,-14820.823547341299,-14820.823547341299,0.0,0.0,0.0,49478.61848433088
2018-10-29,63512.87703042553,-4936.026421515055,115044.50966234502,63512.87703042553,63512.87703042553,-10375.709779661116,-10375.709779661116,-10375.709779661116,0.0,0.0,0.0,0.0,0.0,0.0,2263.872636425986,2263.872636425986,2263.872636425986,3982.3007769063715,3982.3007769063715,3982.3007769063715,-1411.0051757796791,-1411.0051757796791,-1411.0051757796791,-15210.878017213792,-15210.878017213792,-15210.878017213792,0.0,0.0,0.0,53137.16725076441
2018-10-30,63575.23372770908,-3304.0092224938535,116990.56196820902,63575.23372770908,63575.23372770908,-6133.923079580354,-6133.923079580354,-6133.923079580354,0.0,0.0,0.0,0.0,0.0,0.0,2799.390557116723,2799.390557116723,2799.390557116723,4097.717765367217,4097.717765367217,4097.717765367217,1320.394286859229,1320.394286859229,1320.394286859229,-14351.42568892352,-14351.42568892352,-14351.42568892352,0.0,0.0,0.0,57441.310648128725
2018-10-31,63637.59042499261,-4933.269134100196,110001.00301523587,63637.59042499261,63637.59042499261,-9015.050712720793,-9015.050712720793,-9015.050712720793,0.0,0.0,0.0,0.0,0.0,0.0,-806.4809313833376,-806.4809313833376,-806.4809313833376,4029.7854318096743,4029.7854318096743,4029.7854318096743,-425.8173250084186,-425.8173250084186,-425.8173250084186,-11812.537888138704,-11812.537888138704,-11812.537888138704,0.0,0.0,0.0,54622.53971227181
2018-11-01,63699.947122276135,516.4855884662823,115313.72413976013,63699.947122276135,63699.947122276135,-4802.357165028986,-4802.357165028986,-4802.357165028986,0.0,0.0,0.0,0.0,0.0,0.0,-3888.672583350391,-3888.672583350391,-3888.672583350391,3594.56930734672,3594.56930734672,3594.56930734672,2813.270488242705,2813.270488242705,2813.270488242705,-7321.52437726802,-7321.52437726802,-7321.52437726802,0.0,0.0,0.0,58897.589957247146
2018-11-02,63762.30381955969,703.3834303829093,120997.1998173693,63762.30381955969,63762.30381955969,-4224.405626732442,-4224.405626732442,-4224.405626732442,0.0,0.0,0.0,0.0,0.0,0.0,-1753.4691616011494,-1753.4691616011494,-1753.4691616011494,2730.78777995047,2730.78777995047,2730.78777995047,-4388.569164531585,-4388.569164531585,-4388.569164531585,-813.1550805501823,-813.1550805501823,-813.1550805501823,0.0,0.0,0.0,59537.89819282725
2018-11-03,63824.660516843214,12086.926276643333,132070.1487278217,63824.660516843214,63824.660516843214,9104.785639221393,9104.785639221393,9104.785639221393,0.0,0.0,0.0,0.0,0.0,0.0,2403.9685798950604,2403.9685798950604,2403.9685798950604,1508.9337705124217,1508.9337705124217,1508.9337705124217,-2351.131808487363,-2351.131808487363,-2351.131808487363,7543.015097301269,7543.015097301269,7543.015097301269,0.0,0.0,0.0,72929.4461560646
2018-11-04,63887.01721412676,21331.33128258889,141926.86299174375,63887.01721412676,63887.01721412676,18524.371824696333,18524.371824696333,18524.371824696333,0.0,0.0,0.0,0.0,0.0,0.0,4042.9836287248586,4042.9836287248586,4042.9836287248586,116.29934284701898,116.29934284701898,116.29934284701898,-2977.4654660849733,-2977.4654660849733,-2977.4654660849733,17342.554319209434,17342.554319209434,17342.554319209434,0.0,0.0,0.0,82411.3890388231
2018-11-05,63949.373911410294,35446.091263201524,154515.70240360792,63949.373911410294,63949.373911410294,30828.16214681549,30828.16214681549,30828.16214681549,0.0,0.0,0.0,0.0,0.0,0.0,5443.571645757569,5443.571645757569,5443.571645757569,-1178.8747564472017,-1178.8747564472017,-1178.8747564472017,-1411.0051757634415,-1411.0051757634415,-1411.0051757634415,27974.470433268576,27974.470433268576,27974.470433268576,0.0,0.0,0.0,94777.53605822579
2018-11-06,64011.73060869382,54363.62061870546,171739.2868389886,64011.73060869382,64011.73060869382,47336.6041622657,47336.6041622657,47336.6041622657,0.0,0.0,0.0,0.0,0.0,0.0,9418.152088491212,9418.152088491212,9418.152088491212,-2077.6725592172147,-2077.6725592172147,-2077.6725592172147,1320.3942868625807,1320.3942868625807,1320.3942868625807,38675.73034612913,38675.73034612913,38675.73034612913,0.0,0.0,0.0,111348.33477095951
2018-11-07,64074.08730597737,59682.53949532152,183137.18449284835,64074.08730597737,64074.08730597737,58368.88115975717,58368.88115975717,58368.88115975717,0.0,0.0,0.0,0.0,0.0,0.0,12494.756044748823,12494.756044748823,12494.756044748823,-2306.6298272070576,-2306.6298272070576,-2306.6298272070576,-425.8173250104569,-425.8173250104569,-425.8173250104569,48606.57226722584,48606.57226722584,48606.57226722584,0.0,0.0,0.0,122442.96846573454
2018-11-08,64136.4440032609,77396.01332913706,193830.3670250512,64136.4440032609,64136.4440032609,70690.37133453714,70690.37133453714,70690.37133453714,0.0,0.0,0.0,0.0,0.0,0.0,12608.974098808576,12608.974098808576,12608.974098808576,-1670.432051445348,-1670.432051445348,-1670.432051445348,2813.270488247272,2813.270488247272,2813.270488247272,56938.558798926635,56938.558798926635,56938.558798926635,0.0,0.0,0.0,134826.81533779803
2018-11-09,64198.80070054445,84380.45053902357,194155.57989735008,64198.80070054445,64198.80070054445,73156.94351334844,73156.94351334844,73156.94351334844,0.0,0.0,0.0,0.0,0.0,0.0,14692.606074992083,14692.606074992083,14692.606074992083,-92.65667610939073,-92.65667610939073,-92.65667610939073,-4388.56916453862,-4388.56916453862,-4388.56916453862,62945.56327900439,62945.56327900439,62945.56327900439,0.0,0.0,0.0,137355.7442138929
